Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S4801,Maria,Davis,student3801@university.com,Female,20,Business,,65.12,68.53,98.67,75.77,7.91,89.35,70.82,A,16.4,No,Yes,Bachelor's,Low,7,6.6
S1825,Maria,Williams,student825@university.com,Female,24,CS,,44.56,94.29,75.56,56.81,9.93,89.51,80.13,D,29.8,No,Yes,PhD,Low,3,5.9
S2262,Omar,Brown,student1262@university.com,Female,22,CS,72.7,96.46,74.84,76.73,56.75,9.62,86.69,73.16,D,23.1,Yes,Yes,,Low,1,8.3
S3852,John,Smith,student2852@university.com,Male,19,Engineering,,50.52,47.07,70.18,72.15,3.92,56.19,78.18,F,28.9,Yes,Yes,Bachelor's,Medium,6,4.1
S5845,Ahmed,Williams,student4845@university.com,Female,23,CS,80.58,93.23,75.69,61.06,97.83,0.64,72.52,95.54,B,19.5,No,Yes,High School,Low,8,4.4
S2225,Emma,Brown,student1225@university.com,Male,19,CS,,85.0,51.8,90.24,53.72,8.27,74.13,98.73,B,12.5,No,Yes,PhD,Low,2,5.7
S3498,John,Brown,student2498@university.com,Male,21,CS,,55.44,57.45,,55.96,6.29,84.74,77.35,A,28.4,No,Yes,Master's,Medium,9,9.0
S4317,Emma,Brown,student3317@university.com,Male,18,Engineering,78.59,89.05,64.78,69.42,51.75,2.42,77.86,98.47,B,23.5,No,Yes,,Low,9,7.6
S4554,Maria,Smith,student3554@university.com,Male,19,Engineering,66.23,80.61,71.88,61.0,73.12,5.59,92.67,87.88,C,10.9,No,Yes,PhD,Low,9,4.7
S1642,Liam,Davis,student642@university.com,Female,22,CS,,70.55,81.86,74.18,88.75,6.63,90.04,56.91,A,9.2,No,Yes,Bachelor's,Medium,9,4.8
S3732,Liam,Brown,student2732@university.com,Female,18,CS,71.46,76.62,93.41,58.21,66.27,6.68,50.21,50.62,C,21.2,Yes,Yes,,Medium,6,6.6
S2133,Omar,Williams,student1133@university.com,Male,22,Business,61.39,47.88,40.72,57.45,65.57,8.83,98.12,74.04,A,14.2,Yes,Yes,,Medium,3,4.4
S1594,Maria,Brown,student594@university.com,Female,24,Business,76.09,99.92,55.07,76.14,50.06,2.21,67.46,55.2,B,7.8,Yes,Yes,High School,Low,3,7.8
S5878,Ahmed,Smith,student4878@university.com,Male,24,Engineering,70.93,69.88,68.63,99.78,65.58,9.87,74.92,63.43,C,21.7,Yes,Yes,PhD,Low,6,5.4
S3011,Ahmed,Brown,student2011@university.com,Female,22,Mathematics,85.84,59.23,45.64,67.42,52.37,6.52,92.5,66.73,B,20.2,No,Yes,Master's,High,2,7.4
S4828,Ahmed,Davis,student3828@university.com,Female,21,CS,78.62,68.32,74.55,73.3,98.5,2.13,62.9,62.2,C,12.5,No,Yes,High School,Medium,10,4.8
S1900,Ahmed,Jones,student900@university.com,Female,23,CS,74.22,86.08,53.97,73.44,69.67,3.63,54.82,93.48,D,8.2,No,Yes,PhD,Medium,1,8.4
S3139,Sara,Johnson,student2139@university.com,Male,22,CS,55.26,98.31,53.83,96.66,86.9,5.26,63.77,69.96,F,28.9,No,Yes,PhD,High,8,5.6
S1126,Sara,Davis,student126@university.com,Male,21,CS,54.0,51.61,75.62,85.1,60.75,9.79,59.58,59.76,F,21.1,Yes,Yes,,Low,8,4.5
S3018,Ali,Williams,student2018@university.com,Male,20,CS,51.03,70.24,62.48,64.54,61.69,9.29,55.77,95.08,C,25.4,No,Yes,,High,5,8.8
S2375,Ahmed,Brown,student1375@university.com,Male,20,Engineering,88.83,76.59,64.33,74.29,84.17,5.34,67.54,91.37,A,28.8,No,Yes,,Low,5,5.5
S1298,Ahmed,Brown,student298@university.com,Male,20,CS,91.79,51.91,76.17,86.78,98.22,3.02,72.54,77.08,A,13.1,No,Yes,Bachelor's,Low,5,6.4
S2072,Sara,Smith,student1072@university.com,Male,19,Engineering,,85.06,82.35,77.8,83.21,6.14,94.51,57.22,F,24.3,No,Yes,,Low,3,5.7
S1259,John,Davis,student259@university.com,Male,18,Engineering,71.59,83.06,54.67,86.23,73.0,9.69,78.73,85.99,C,21.7,No,Yes,Master's,Low,3,4.6
S3705,Sara,Williams,student2705@university.com,Male,19,Engineering,80.84,89.03,43.26,72.43,53.96,7.09,63.06,81.67,D,15.7,Yes,Yes,,Medium,4,7.2
S4717,Emma,Davis,student3717@university.com,Male,19,CS,78.77,49.66,74.67,,73.3,8.79,73.4,59.23,F,7.4,No,Yes,,High,7,5.1
S5887,Omar,Jones,student4887@university.com,Female,22,CS,50.78,95.6,91.7,95.69,63.01,2.83,73.08,65.86,D,13.4,No,Yes,High School,Medium,7,6.2
S3113,Ali,Williams,student2113@university.com,Male,18,CS,60.4,89.24,81.69,95.98,93.83,7.02,78.81,95.2,C,20.3,No,Yes,Master's,High,1,8.9
S2074,Ali,Williams,student1074@university.com,Female,18,CS,80.08,52.23,91.26,58.96,83.24,6.68,57.87,91.03,C,25.9,Yes,No,,Low,7,7.7
S3642,Ahmed,Brown,student2642@university.com,Male,22,Business,61.78,48.1,63.74,,98.58,0.38,88.21,92.85,C,14.7,No,Yes,PhD,Medium,4,7.5
S1753,Sara,Williams,student753@university.com,Male,21,Mathematics,95.18,54.76,97.89,54.72,51.7,9.75,82.23,87.31,A,11.9,No,Yes,PhD,Medium,1,6.5
S1355,Omar,Brown,student355@university.com,Female,18,Business,75.25,45.44,67.38,90.24,97.59,3.97,76.81,75.44,F,18.8,No,Yes,Master's,Medium,2,4.6
S4127,Liam,Brown,student3127@university.com,Female,23,Engineering,,43.96,85.41,72.98,76.52,1.78,82.2,80.2,F,21.9,No,No,,Low,4,7.6
S4787,Ali,Johnson,student3787@university.com,Male,22,CS,51.64,70.93,93.74,,77.66,7.61,71.62,75.77,C,19.7,No,Yes,Master's,High,9,5.7
S2255,Sara,Jones,student1255@university.com,Male,24,CS,57.27,51.23,88.64,75.84,80.74,3.94,54.74,53.54,D,22.0,No,Yes,High School,High,2,5.8
S2103,Ali,Johnson,student1103@university.com,Female,22,CS,63.48,70.13,88.98,53.9,78.98,2.01,91.41,72.45,F,25.0,Yes,Yes,,Low,6,4.8
S5425,Ahmed,Smith,student4425@university.com,Female,24,CS,84.78,68.9,44.48,,85.34,7.83,83.97,52.38,C,19.3,No,Yes,,Medium,3,7.6
S1977,Liam,Brown,student977@university.com,Female,21,Business,86.2,44.91,43.51,70.61,53.49,7.31,57.76,96.66,B,25.9,Yes,Yes,PhD,Low,6,6.3
S2088,Liam,Jones,student1088@university.com,Male,24,CS,,47.36,47.94,92.9,65.73,6.7,85.9,66.48,D,26.8,Yes,Yes,PhD,Low,4,4.8
S1697,Sara,Jones,student697@university.com,Female,19,CS,58.14,88.38,51.43,,88.67,2.67,98.61,70.85,F,13.9,No,Yes,,High,7,7.3
S5578,Liam,Williams,student4578@university.com,Male,23,Engineering,50.16,71.6,50.72,55.85,67.04,0.91,90.97,54.27,F,26.8,No,Yes,Bachelor's,Medium,4,8.2
S3371,Maria,Brown,student2371@university.com,Male,19,Engineering,96.27,76.1,50.48,78.33,87.65,2.54,87.55,79.18,A,25.7,Yes,Yes,High School,Medium,2,7.4
S3926,Maria,Davis,student2926@university.com,Male,22,Engineering,76.14,75.12,92.67,83.24,51.22,4.35,86.98,87.71,B,18.2,No,Yes,,High,10,4.2
S2339,Emma,Jones,student1339@university.com,Male,24,Mathematics,54.42,82.77,90.83,86.76,78.97,2.96,88.9,88.57,D,5.0,No,Yes,PhD,Medium,4,4.6
S2689,Maria,Williams,student1689@university.com,Male,20,CS,96.04,64.62,77.4,55.81,74.18,5.33,54.05,87.61,A,10.6,No,Yes,,Medium,7,7.3
S1562,Omar,Jones,student562@university.com,Female,23,Business,68.14,75.44,58.91,81.41,71.03,4.64,92.24,61.37,B,23.0,No,Yes,,High,7,4.5
S2716,Liam,Jones,student1716@university.com,Female,20,CS,,59.43,50.52,80.25,50.07,7.08,74.35,62.7,D,9.3,Yes,Yes,PhD,Medium,4,4.9
S1218,Liam,Brown,student218@university.com,Male,23,CS,57.84,82.08,59.86,,71.06,2.76,58.92,96.87,C,29.7,No,Yes,Master's,Low,9,5.2
S3103,Sara,Williams,student2103@university.com,Male,21,CS,58.59,79.61,46.23,67.01,67.08,6.45,88.14,59.45,D,8.6,No,Yes,,High,8,8.3
S1947,Liam,Johnson,student947@university.com,Female,21,Business,61.92,69.36,70.17,66.61,86.21,6.51,69.91,52.07,D,8.8,Yes,Yes,,Low,2,7.2
S4162,Emma,Davis,student3162@university.com,Female,20,Business,72.25,78.56,60.12,62.69,62.12,3.41,76.62,98.72,D,8.1,Yes,No,,Medium,8,6.0
S1613,Sara,Jones,student613@university.com,Female,20,Business,83.61,64.38,66.03,94.07,80.25,4.93,64.69,65.68,F,18.1,No,Yes,,Medium,3,5.3
S5123,Emma,Brown,student4123@university.com,Male,22,Engineering,55.64,52.76,71.33,73.6,88.61,5.92,52.13,86.05,C,8.9,Yes,Yes,Bachelor's,Low,1,9.0
S1636,Ali,Jones,student636@university.com,Female,22,Mathematics,72.3,79.1,85.92,76.36,72.09,0.48,61.54,61.03,B,29.6,No,Yes,High School,Low,5,7.3
S2850,John,Johnson,student1850@university.com,Female,23,Mathematics,53.19,69.97,85.63,58.92,67.36,2.76,84.88,70.17,C,7.7,No,Yes,,Medium,6,7.9
S4937,John,Jones,student3937@university.com,Female,20,Engineering,97.29,80.81,71.88,87.11,95.69,9.43,61.62,69.62,B,29.5,No,Yes,High School,Low,8,7.9
S3874,Liam,Jones,student2874@university.com,Female,24,Engineering,55.41,55.83,51.15,90.43,88.4,2.04,51.64,69.59,D,27.6,Yes,Yes,,Low,3,6.6
S4199,Maria,Brown,student3199@university.com,Male,22,CS,56.24,87.21,72.47,84.92,63.71,4.34,62.63,74.45,F,22.8,No,No,PhD,Medium,2,5.3
S4794,John,Jones,student3794@university.com,Male,21,CS,79.95,92.67,79.68,78.14,50.45,1.76,80.38,77.78,A,8.2,No,Yes,,High,10,4.4
S4089,Maria,Johnson,student3089@university.com,Female,18,Engineering,,57.42,61.94,81.46,98.91,3.9,53.5,86.59,B,26.0,Yes,Yes,Bachelor's,Medium,1,6.5
S2696,Ali,Jones,student1696@university.com,Male,19,Business,52.75,89.77,52.03,91.0,55.69,3.16,59.09,82.29,F,12.5,No,Yes,,Low,3,4.2
S3289,Ali,Davis,student2289@university.com,Female,18,Business,,52.69,62.26,80.47,94.63,9.23,75.73,80.44,F,22.5,No,Yes,,High,7,7.3
S3569,Ali,Jones,student2569@university.com,Female,19,Business,98.39,83.2,80.23,76.11,74.81,3.53,78.34,67.37,B,12.8,No,Yes,High School,Low,3,5.4
S5065,John,Brown,student4065@university.com,Female,19,Mathematics,91.73,64.48,89.66,,97.28,8.63,59.29,58.03,B,16.9,Yes,Yes,Master's,Medium,10,8.7
S4582,Liam,Jones,student3582@university.com,Male,21,CS,81.34,72.57,90.45,67.69,74.28,5.71,77.49,90.58,C,7.2,No,No,,Low,2,8.1
S5531,Emma,Williams,student4531@university.com,Female,19,Business,58.11,43.59,94.79,78.42,91.41,7.82,84.23,68.6,F,18.9,Yes,Yes,,Medium,8,5.3
S2688,Ali,Johnson,student1688@university.com,Male,19,Mathematics,80.49,87.11,74.55,73.05,79.24,8.31,63.82,70.49,F,24.3,No,Yes,Master's,Medium,7,5.0
S3672,Sara,Jones,student2672@university.com,Male,24,Engineering,82.25,76.41,56.54,91.15,53.84,5.44,86.19,59.63,A,23.7,No,Yes,,Medium,8,4.2
S1975,Sara,Smith,student975@university.com,Female,23,Engineering,89.53,57.45,81.94,90.59,79.31,8.61,75.53,76.74,A,24.9,Yes,Yes,Master's,Low,2,6.9
S4177,Ahmed,Davis,student3177@university.com,Female,23,Engineering,75.0,44.3,70.59,52.01,80.19,3.67,62.99,98.53,C,22.8,No,Yes,,Low,8,7.6
S4499,Liam,Smith,student3499@university.com,Male,23,CS,71.83,64.28,42.94,,58.49,2.18,84.03,89.33,D,8.2,No,Yes,,Low,8,4.1
S5550,Sara,Johnson,student4550@university.com,Male,24,Mathematics,92.13,92.85,67.68,95.76,79.0,7.21,76.6,70.24,B,21.7,No,Yes,,Medium,8,6.3
S4974,Sara,Smith,student3974@university.com,Female,18,CS,,88.4,93.77,,72.59,7.54,84.8,59.8,F,13.2,Yes,Yes,PhD,Low,4,7.1
S5855,Maria,Brown,student4855@university.com,Male,24,CS,71.84,96.08,68.86,,95.06,0.04,83.94,88.48,C,26.8,No,Yes,Bachelor's,Medium,4,4.3
S1796,Ahmed,Davis,student796@university.com,Female,20,Engineering,,84.67,65.24,55.47,89.84,3.82,51.69,76.62,D,28.9,No,Yes,Bachelor's,Medium,1,4.6
S1246,Ali,Jones,student246@university.com,Female,22,CS,67.12,41.49,92.28,80.08,66.36,0.41,91.73,51.01,C,18.4,Yes,Yes,,Medium,6,8.9
S4326,John,Smith,student3326@university.com,Female,19,CS,,40.67,53.53,,98.19,3.38,89.68,88.49,B,19.5,Yes,Yes,,Low,1,4.4
S5831,Ahmed,Williams,student4831@university.com,Male,23,Business,77.55,53.17,99.55,86.48,83.71,7.41,93.3,71.68,F,10.5,Yes,Yes,,High,10,5.8
S1754,Sara,Johnson,student754@university.com,Male,24,Engineering,54.97,97.17,60.79,80.1,69.81,3.67,75.31,63.66,D,6.9,Yes,Yes,High School,Medium,8,4.9
S5936,Ali,Smith,student4936@university.com,Male,23,Engineering,53.26,72.66,53.99,,85.91,3.54,83.95,53.57,F,25.8,No,Yes,Master's,High,3,7.4
S1210,Omar,Brown,student210@university.com,Male,18,Business,65.03,59.53,92.62,74.8,77.71,0.54,97.86,94.78,C,14.2,No,Yes,,Medium,2,5.9
S4167,Ali,Johnson,student3167@university.com,Female,19,Business,89.41,82.34,58.62,93.76,77.86,1.79,92.78,73.09,A,15.9,No,Yes,Master's,Medium,10,7.2
S3407,Omar,Brown,student2407@university.com,Female,20,CS,65.19,49.04,66.0,58.95,97.22,9.72,81.66,93.3,C,14.3,No,Yes,Bachelor's,Low,3,4.9
S4479,Emma,Johnson,student3479@university.com,Male,23,Engineering,80.96,85.11,90.28,91.43,56.66,7.61,61.83,97.48,D,27.0,Yes,Yes,Master's,Low,8,8.6
S1239,Liam,Brown,student239@university.com,Female,22,CS,84.87,74.51,60.98,,54.87,5.79,97.05,94.39,F,22.1,No,Yes,Bachelor's,Medium,9,6.1
S1152,Ali,Davis,student152@university.com,Male,23,Business,57.73,52.68,85.27,94.24,79.71,3.02,98.54,99.96,C,23.3,No,Yes,PhD,Low,5,6.1
S2283,Ali,Williams,student1283@university.com,Female,19,Mathematics,84.71,86.91,46.49,,67.13,5.44,66.38,76.43,F,24.8,No,Yes,,Low,7,5.9
S1557,Emma,Williams,student557@university.com,Male,21,Engineering,71.77,95.09,71.47,64.04,75.54,9.56,97.15,56.18,F,6.9,Yes,No,,Medium,10,4.7
S2320,Liam,Williams,student1320@university.com,Female,18,CS,72.79,89.43,41.8,75.98,51.18,8.82,60.73,55.73,C,9.6,No,Yes,,High,5,6.9
S2201,Sara,Smith,student1201@university.com,Male,19,Business,51.13,43.05,45.37,93.65,96.03,4.81,87.36,82.67,C,13.6,No,Yes,High School,Medium,9,7.8
S5770,Liam,Johnson,student4770@university.com,Female,22,Mathematics,,45.44,95.77,67.21,99.5,0.87,92.21,54.24,D,16.5,No,Yes,Bachelor's,Low,5,4.7
S2508,Liam,Williams,student1508@university.com,Male,20,Engineering,59.02,67.77,89.26,78.84,72.88,0.76,62.21,52.58,C,23.3,Yes,Yes,Bachelor's,Low,2,8.1
S2638,Ali,Jones,student1638@university.com,Female,19,Engineering,64.62,59.58,88.2,75.27,82.07,7.39,82.45,83.83,A,6.9,Yes,Yes,Bachelor's,Medium,4,8.4
S4654,Sara,Johnson,student3654@university.com,Male,19,Engineering,74.67,73.74,61.34,63.8,92.83,1.22,96.01,95.58,D,10.9,Yes,Yes,,Low,2,4.9
S4316,Maria,Brown,student3316@university.com,Male,22,CS,96.31,61.86,59.4,79.49,54.45,3.7,64.47,90.66,A,17.0,No,Yes,PhD,High,4,4.8
S5219,Emma,Williams,student4219@university.com,Female,24,Engineering,83.53,62.26,59.57,61.02,92.12,9.69,79.76,57.02,C,16.8,No,No,PhD,High,4,8.0
S2096,Sara,Davis,student1096@university.com,Male,21,Engineering,69.26,68.23,69.3,86.17,88.51,5.63,69.83,91.05,C,16.0,No,Yes,PhD,Low,10,5.4
S4985,Maria,Brown,student3985@university.com,Female,18,CS,59.61,78.3,79.71,71.28,70.76,9.66,79.95,61.38,C,23.2,Yes,Yes,,Medium,2,4.5
S3326,Emma,Smith,student2326@university.com,Male,23,CS,94.1,90.84,89.39,54.39,56.4,2.48,52.37,52.64,A,14.7,Yes,Yes,PhD,Medium,5,7.9
S5723,Maria,Johnson,student4723@university.com,Male,24,Engineering,59.16,94.2,44.79,53.04,53.75,1.02,71.22,76.96,D,8.0,No,Yes,Bachelor's,Low,8,6.6
S2213,Emma,Brown,student1213@university.com,Female,23,CS,80.31,99.77,86.46,98.63,72.9,0.52,62.96,97.08,D,17.7,No,Yes,High School,Low,4,5.1
S1097,Maria,Jones,student97@university.com,Female,24,Engineering,95.53,58.89,67.15,57.37,97.73,1.14,84.91,78.0,A,5.8,Yes,Yes,,Medium,5,4.6
S2332,Omar,Smith,student1332@university.com,Male,20,Engineering,67.76,41.23,83.78,80.6,64.76,9.75,94.48,57.85,F,24.2,No,Yes,High School,Low,3,5.3
S4009,Ahmed,Williams,student3009@university.com,Female,24,Business,78.18,51.64,97.42,74.61,59.21,8.04,79.14,66.54,C,7.1,No,Yes,,Low,10,8.3
S1515,John,Williams,student515@university.com,Male,24,CS,76.88,46.3,81.48,88.27,94.97,8.78,76.18,55.55,A,6.4,No,Yes,High School,Low,7,8.8
S4567,Omar,Johnson,student3567@university.com,Female,24,CS,75.55,52.88,58.16,76.52,66.93,5.41,90.75,91.91,C,16.5,Yes,Yes,,High,1,5.8
S4777,John,Smith,student3777@university.com,Male,22,Business,59.23,43.65,67.56,51.95,54.74,8.17,74.73,50.72,C,8.2,No,Yes,Bachelor's,Medium,4,5.4
S5982,Ali,Williams,student4982@university.com,Male,24,Mathematics,84.98,76.62,55.69,64.15,83.5,8.92,76.7,99.95,C,6.9,No,Yes,PhD,Low,5,8.4
S2094,Sara,Davis,student1094@university.com,Male,18,CS,94.89,79.15,58.72,74.77,58.91,1.62,81.23,55.31,A,28.7,No,No,,Low,6,4.9
S2079,Ali,Jones,student1079@university.com,Male,18,Engineering,54.49,83.89,67.95,84.3,71.2,3.19,99.62,94.7,D,8.1,No,Yes,Bachelor's,Low,1,7.7
S2884,Ali,Jones,student1884@university.com,Male,21,Mathematics,70.89,83.3,53.94,52.24,54.59,5.78,52.32,82.88,C,6.9,Yes,Yes,High School,Medium,6,4.2
S3051,Omar,Davis,student2051@university.com,Male,22,CS,,44.36,45.67,87.19,66.86,6.55,75.48,70.34,A,5.5,Yes,Yes,High School,Medium,10,7.7
S2242,Omar,Jones,student1242@university.com,Female,24,CS,71.09,86.12,46.71,83.98,52.13,8.74,62.22,83.09,D,5.3,No,Yes,,Medium,6,7.8
S4781,John,Jones,student3781@university.com,Male,20,CS,86.93,43.09,82.01,69.5,62.11,7.11,79.73,76.79,A,5.0,No,No,PhD,High,2,5.2
S3226,Omar,Johnson,student2226@university.com,Male,19,Business,57.86,43.37,62.62,,77.89,4.17,95.38,99.33,D,17.4,No,Yes,Master's,Medium,8,5.5
S5194,Ahmed,Johnson,student4194@university.com,Female,18,Engineering,94.56,73.99,87.47,81.18,78.97,4.18,65.0,79.52,A,21.6,No,Yes,Bachelor's,Medium,3,7.3
S2622,Emma,Davis,student1622@university.com,Female,18,Mathematics,,90.96,41.29,76.5,77.25,7.75,51.37,56.21,F,15.5,No,Yes,Master's,Low,10,6.1
S2274,Omar,Davis,student1274@university.com,Female,18,Business,73.97,97.14,98.88,83.29,72.98,4.15,55.04,71.8,A,8.4,No,No,,Low,8,7.1
S1639,Liam,Williams,student639@university.com,Male,23,Mathematics,71.57,95.59,40.01,66.31,52.35,1.55,84.56,67.15,D,13.2,Yes,Yes,High School,High,5,8.2
S1216,Maria,Brown,student216@university.com,Female,20,CS,69.74,68.53,94.48,56.77,55.33,8.04,63.66,85.44,D,21.0,Yes,Yes,PhD,Low,10,4.7
S3315,Ahmed,Williams,student2315@university.com,Male,18,CS,86.56,78.38,69.01,70.09,83.73,9.55,55.45,58.88,B,24.4,No,Yes,PhD,High,6,6.4
S2389,Ali,Johnson,student1389@university.com,Female,18,CS,68.45,40.03,84.87,56.09,54.67,7.26,50.21,95.34,C,12.6,Yes,Yes,Bachelor's,Low,9,4.4
S1605,John,Davis,student605@university.com,Female,24,CS,77.5,54.75,50.81,84.33,86.47,3.75,68.42,97.99,C,14.6,No,Yes,,Medium,4,6.3
S2456,Emma,Davis,student1456@university.com,Female,19,Business,75.35,92.44,52.39,86.26,96.47,1.98,66.48,96.07,D,24.1,Yes,No,High School,Medium,10,8.7
S4488,Sara,Johnson,student3488@university.com,Male,23,Engineering,73.31,73.54,90.33,92.1,80.6,0.35,53.8,72.18,B,21.6,No,Yes,,High,1,7.4
S4108,Ali,Brown,student3108@university.com,Female,23,CS,79.55,86.55,63.29,70.57,62.53,7.2,71.52,60.67,B,18.5,Yes,Yes,High School,Medium,3,5.8
S4045,John,Jones,student3045@university.com,Male,18,CS,88.39,51.4,87.27,58.66,53.63,4.82,81.7,83.1,A,19.9,No,Yes,Master's,Medium,9,7.7
S1899,John,Smith,student899@university.com,Female,21,Mathematics,90.02,86.69,86.04,71.4,77.05,0.27,81.23,92.52,B,7.0,No,Yes,,High,1,4.3
S5846,Omar,Brown,student4846@university.com,Female,23,CS,56.64,77.45,62.5,77.8,99.75,0.12,74.46,75.88,D,18.2,No,Yes,Master's,Low,9,7.8
S1727,John,Smith,student727@university.com,Female,24,CS,54.16,91.41,81.82,56.17,98.8,5.85,68.01,80.68,F,22.3,No,No,Master's,High,8,6.0
S4971,Emma,Brown,student3971@university.com,Female,21,CS,,64.88,88.77,57.89,89.05,4.83,51.1,83.11,B,20.3,No,Yes,,High,4,6.7
S2606,Sara,Brown,student1606@university.com,Female,24,CS,61.7,86.86,45.57,85.85,89.25,5.77,99.09,77.64,A,20.4,No,Yes,Master's,Low,6,6.0
S4093,Emma,Jones,student3093@university.com,Male,18,CS,99.28,46.96,71.96,55.07,70.35,7.93,82.18,85.43,A,20.1,No,Yes,,Medium,10,8.8
S3136,Emma,Davis,student2136@university.com,Male,20,CS,50.61,83.63,76.12,67.12,54.77,9.09,50.7,85.4,F,25.7,No,No,PhD,Medium,7,4.2
S3715,Omar,Jones,student2715@university.com,Male,23,Business,72.38,56.51,49.71,95.85,86.81,0.59,63.09,55.87,B,6.7,No,Yes,PhD,Low,2,6.2
S4008,Maria,Davis,student3008@university.com,Male,24,CS,66.6,50.05,75.25,70.23,81.29,8.02,94.6,96.19,B,7.9,Yes,Yes,High School,Low,1,5.1
S5085,Liam,Davis,student4085@university.com,Male,21,CS,91.66,83.46,54.87,79.42,98.96,1.33,86.04,98.09,B,14.6,No,Yes,PhD,Low,6,4.3
S1730,John,Jones,student730@university.com,Female,23,Business,98.91,74.94,53.98,65.76,54.43,8.84,73.0,51.58,A,21.6,No,No,High School,Low,8,5.0
S2831,Ahmed,Davis,student1831@university.com,Male,21,Engineering,83.37,61.51,59.86,87.44,64.05,7.88,57.68,62.65,D,19.3,No,Yes,Master's,Medium,6,5.7
S3986,Sara,Jones,student2986@university.com,Male,22,CS,51.77,73.16,65.95,68.26,84.57,9.75,64.68,94.88,D,25.0,No,Yes,Master's,Low,8,6.9
S3639,Maria,Brown,student2639@university.com,Male,23,Business,,50.68,59.27,89.19,55.73,8.57,71.32,72.44,B,14.6,No,No,Bachelor's,High,10,6.2
S5388,John,Brown,student4388@university.com,Female,21,CS,95.26,68.71,53.46,63.61,71.58,9.24,80.15,82.62,B,27.5,No,Yes,Bachelor's,Low,9,4.5
S5650,Omar,Davis,student4650@university.com,Male,20,Engineering,50.68,83.72,75.08,70.8,95.82,1.32,65.25,72.05,D,29.8,Yes,No,Bachelor's,Medium,8,5.7
S1277,Emma,Smith,student277@university.com,Female,23,Business,85.7,47.81,83.72,97.89,59.61,0.13,70.07,73.52,B,29.9,No,Yes,Master's,High,3,7.5
S4380,Ahmed,Smith,student3380@university.com,Female,24,Business,99.91,93.69,91.4,56.82,65.29,5.21,50.87,71.58,B,16.2,Yes,Yes,High School,High,9,6.6
S3026,Omar,Davis,student2026@university.com,Female,21,Business,58.61,98.06,50.07,57.23,70.75,9.71,83.43,95.59,C,23.6,No,Yes,PhD,Medium,9,8.6
S3829,Ahmed,Davis,student2829@university.com,Male,24,Engineering,97.17,43.5,92.55,99.64,86.42,7.21,70.37,59.85,A,16.0,No,Yes,PhD,Low,8,8.9
S1374,Ali,Davis,student374@university.com,Male,18,CS,82.07,98.57,95.11,77.84,91.22,7.17,78.79,81.54,B,11.3,Yes,Yes,Bachelor's,Low,4,4.7
S3814,Maria,Smith,student2814@university.com,Male,19,Engineering,96.27,69.11,64.61,69.16,87.84,8.37,81.38,75.41,B,15.2,No,Yes,High School,High,10,6.5
S4896,Omar,Williams,student3896@university.com,Female,23,Engineering,84.79,58.45,60.94,84.03,87.01,3.3,83.54,60.01,C,29.9,No,Yes,Master's,High,7,7.4
S5257,Sara,Jones,student4257@university.com,Male,22,CS,54.39,45.37,44.3,63.62,78.64,4.25,71.29,62.03,F,26.6,No,Yes,,Medium,4,7.5
S5438,Emma,Williams,student4438@university.com,Male,18,Engineering,60.81,88.92,96.61,62.66,60.87,3.12,74.54,74.22,A,25.9,No,Yes,,High,7,7.5
S1306,Maria,Johnson,student306@university.com,Female,19,Mathematics,87.51,63.67,42.59,67.28,75.91,1.77,64.61,81.12,B,25.9,No,Yes,High School,Low,7,8.2
S1546,Ahmed,Smith,student546@university.com,Female,24,CS,,61.4,59.88,89.47,90.8,6.62,81.35,85.82,B,19.7,No,No,,High,1,7.3
S5937,Ahmed,Jones,student4937@university.com,Female,24,Engineering,53.9,61.45,78.8,93.28,64.46,3.5,97.61,86.06,D,20.9,Yes,Yes,Bachelor's,Low,2,4.5
S3832,Ahmed,Brown,student2832@university.com,Male,20,Engineering,83.68,72.57,73.92,66.38,94.32,6.89,85.03,95.72,F,9.9,No,Yes,PhD,Low,7,5.0
S3764,Ali,Brown,student2764@university.com,Male,22,CS,71.5,60.67,41.16,54.99,96.52,1.2,93.33,95.14,D,23.4,No,Yes,PhD,Low,7,5.7
S4452,Maria,Davis,student3452@university.com,Male,23,CS,,69.07,51.93,74.4,72.46,1.18,64.25,80.54,B,29.9,No,Yes,PhD,Medium,2,4.4
S2112,Liam,Williams,student1112@university.com,Male,24,CS,50.37,93.96,83.46,92.52,55.84,9.08,94.23,60.04,D,11.4,No,Yes,PhD,Low,2,8.0
S2319,John,Jones,student1319@university.com,Male,22,CS,99.67,91.14,71.39,59.2,57.33,6.99,57.98,81.79,A,11.2,No,No,PhD,Low,9,5.8
S5608,Emma,Brown,student4608@university.com,Male,18,Engineering,99.52,95.73,97.47,,99.6,7.19,67.63,88.04,B,18.9,No,Yes,Master's,Medium,7,7.9
S5701,John,Davis,student4701@university.com,Female,18,Business,94.37,45.75,79.43,96.43,89.24,5.53,51.77,79.87,A,10.3,No,Yes,Master's,Low,1,4.8
S3299,Liam,Smith,student2299@university.com,Female,20,Business,97.77,45.54,52.34,83.7,65.04,5.31,85.83,82.41,A,12.2,No,Yes,,High,10,5.4
